Province_State,Last_Update,Lat,Long_,Confirmed,Deaths,FIPS,Incident_Rate
North Carolina,2021-03-19,35.6301,-79.8064,891314,11783,37,8498.34917416756
North Carolina,2021-03-20,35.6301,-79.8064,893229,11805,37,8516.607990553852
North Carolina,2021-03-21,35.6301,-79.8064,895263,11820,37,8536.001427906183
North Carolina,2021-03-22,35.6301,-79.8064,895263,11820,37,8536.001427906183
North Carolina,2021-03-23,35.6301,-79.8064,898102,11836,37,8563.070242381735
North Carolina,2021-03-24,35.6301,-79.8064,899164,11854,37,8573.196019406405
North Carolina,2021-03-25,35.6301,-79.8064,901262,11894,37,8593.199673076608
North Carolina,2021-03-26,35.6301,-79.8064,903374,11987,37,8613.336811566345
North Carolina,2021-03-27,35.6301,-79.8064,905528,12028,37,8633.874404514685
North Carolina,2021-03-28,35.6301,-79.8064,905528,12028,37,8633.874404514685
North Carolina,2021-03-29,35.6301,-79.8064,905528,12028,37,8633.874404514685
North Carolina,2021-03-30,35.6301,-79.8064,910833,12085,37,8684.455616488198
North Carolina,2021-03-31,35.6301,-79.8064,912203,12087,37,8697.518059542619
North Carolina,2021-04-01,35.6301,-79.8064,914132,12112,37,8715.910360748445
North Carolina,2021-04-02,35.6301,-79.8064,916159,12136,37,8735.23705569101
North Carolina,2021-04-03,35.6301,-79.8064,916159,12136,37,8735.23705569101
North Carolina,2021-04-04,35.6301,-79.8064,916159,12136,37,8735.23705569101
North Carolina,2021-04-05,35.6301,-79.8064,916159,12136,37,8735.23705569101
North Carolina,2021-04-06,35.6301,-79.8064,922560,12173,37,8796.268222108061
North Carolina,2021-04-07,35.6301,-79.8064,923430,12189,37,8804.563350179118
North Carolina,2021-04-08,35.6301,-79.8064,924810,12212,37,8817.721139533207
North Carolina,2021-04-09,35.6301,-79.8064,926897,12224,37,8837.619912273776
North Carolina,2021-04-10,35.6301,-79.8064,929406,12248,37,8861.542298860306
North Carolina,2021-04-11,35.6301,-79.8064,929406,12248,37,8861.542298860306
North Carolina,2021-04-12,35.6301,-79.8064,929406,12248,37,8861.542298860306
North Carolina,2021-04-13,35.6301,-79.8064,935061,12290,37,8915.460631322174
North Carolina,2021-04-14,35.6301,-79.8064,936425,12305,37,8928.465866596796
North Carolina,2021-04-15,35.6301,-79.8064,938784,12325,37,8950.958058688317
North Carolina,2021-04-16,35.6301,-79.8064,941218,12359,37,8974.165348027342
North Carolina,2021-04-17,35.6301,-79.8064,943693,12387,37,8997.763557195003
North Carolina,2021-04-18,35.6301,-79.8064,943693,12387,37,8997.763557195003
North Carolina,2021-04-19,35.6301,-79.8064,943693,12387,37,8997.763557195003
North Carolina,2021-04-20,35.6301,-79.8064,949366,12418,37,9051.853512996271
North Carolina,2021-04-21,35.6301,-79.8064,950566,12437,37,9063.295068956351
North Carolina,2021-04-22,35.6301,-79.8064,952529,12480,37,9082.011547581043
North Carolina,2021-04-23,35.6301,-79.8064,954765,12505,37,9103.330980186658
North Carolina,2021-04-24,35.6301,-79.8064,956932,12523,37,9123.992523324565
North Carolina,2021-04-25,35.6301,-79.8064,956932,12523,37,9123.992523324565
North Carolina,2021-04-26,35.6301,-79.8064,956932,12523,37,9123.992523324565
North Carolina,2021-04-27,35.6301,-79.8064,962623,12560,37,9178.254102465236
North Carolina,2021-04-28,35.6301,-79.8064,963771,12583,37,9189.199857667045
North Carolina,2021-04-29,35.6301,-79.8064,965536,12619,37,9206.028479558325
North Carolina,2021-04-30,35.6301,-79.8064,967521,12631,37,9224.954720042288
North Carolina,2021-05-01,35.6301,-79.8064,969752,12651,37,9246.226479498067
North Carolina,2021-05-02,35.6301,-79.8064,969752,12651,37,9246.226479498067
North Carolina,2021-05-03,35.6301,-79.8064,969752,12651,37,9246.226479498067
North Carolina,2021-05-04,35.6301,-79.8064,974319,12691,37,9289.771134556133
North Carolina,2021-05-05,35.6301,-79.8064,975300,12700,37,9299.124606553494
North Carolina,2021-05-06,35.6301,-79.8064,976768,12721,37,9313.121443344657
North Carolina,2021-05-07,35.6301,-79.8064,978566,12738,37,9330.26470802484
North Carolina,2021-05-08,35.6301,-79.8064,980498,12780,37,9348.685613120566
North Carolina,2021-05-09,35.6301,-79.8064,980498,12780,37,9348.685613120566
North Carolina,2021-05-10,35.6301,-79.8064,980498,12780,37,9348.685613120566
North Carolina,2021-05-11,35.6301,-79.8064,984251,12790,37,9384.46907938571
North Carolina,2021-05-12,35.6301,-79.8064,984950,12801,37,9391.133785732456
North Carolina,2021-05-13,35.6301,-79.8064,986443,12830,37,9405.368988272789
North Carolina,2021-05-14,35.6301,-79.8064,987837,12853,37,9418.66026244641
North Carolina,2021-05-15,35.6301,-79.8064,989338,12862,37,9432.971742026475
North Carolina,2021-05-16,35.6301,-79.8064,989338,12862,37,9432.971742026475
North Carolina,2021-05-17,35.6301,-79.8064,989338,12862,37,9432.971742026475
North Carolina,2021-05-18,35.6301,-79.8064,991956,12891,37,9457.93340327938
North Carolina,2021-05-19,35.6301,-79.8064,992578,12911,37,9463.863943118686
North Carolina,2021-05-20,35.6301,-79.8064,993547,12938,37,9473.10299955645
North Carolina,2021-05-21,35.6301,-79.8064,994734,12950,37,9484.42060532696
North Carolina,2021-05-22,35.6301,-79.8064,995754,12958,37,9494.145927893023
North Carolina,2021-05-23,35.6301,-79.8064,995754,12958,37,9494.145927893023
North Carolina,2021-05-24,35.6301,-79.8064,995754,12958,37,9494.145927893023
North Carolina,2021-05-25,35.6301,-79.8064,998176,12987,37,9517.23880167245
North Carolina,2021-05-26,35.6301,-79.8064,998701,13004,37,9522.244482404984
North Carolina,2021-05-27,35.6301,-79.8064,999567,13031,37,9530.501471956177
North Carolina,2021-05-28,35.6301,-79.8064,1000416,13055,37,9538.596372797929
North Carolina,2021-05-29,35.6301,-79.8064,1001154,13078,37,9545.632929713378
North Carolina,2021-05-30,35.6301,-79.8064,1001154,13078,37,9545.632929713378
North Carolina,2021-05-31,35.6301,-79.8064,1001154,13078,37,9545.632929713378
North Carolina,2021-06-01,35.6301,-79.8064,1001154,13078,37,9545.632929713378
North Carolina,2021-06-02,35.6301,-79.8064,1003243,13101,37,9565.55077171388
North Carolina,2021-06-03,35.6301,-79.8064,1003508,13110,37,9568.077448655064
North Carolina,2021-06-04,35.6301,-79.8064,1003989,13130,37,9572.663605669062
North Carolina,2021-06-05,35.6301,-79.8064,1004669,13151,37,9579.14715404644
North Carolina,2021-06-06,35.6301,-79.8064,1004669,13151,37,9579.14715404644
North Carolina,2021-06-07,35.6301,-79.8064,1004669,13151,37,9579.14715404644
North Carolina,2021-06-08,35.6301,-79.8064,1005966,13199,37,9591.513569113293
North Carolina,2021-06-09,35.6301,-79.8064,1006265,13212,37,9594.364423473344
North Carolina,2021-06-10,35.6301,-79.8064,1006809,13230,37,9599.551262175246
North Carolina,2021-06-11,35.6301,-79.8064,1007273,13246,37,9603.975330479809
North Carolina,2021-06-12,35.6301,-79.8064,1007698,13265,37,9608.02754821567
North Carolina,2021-06-13,35.6301,-79.8064,1007698,13265,37,9608.02754821567
North Carolina,2021-06-14,35.6301,-79.8064,1007698,13265,37,9608.02754821567
North Carolina,2021-06-15,35.6301,-79.8064,1008926,13292,37,9619.736073814816
North Carolina,2021-06-16,35.6301,-79.8064,1009198,13296,37,9622.329493165767
North Carolina,2021-06-17,35.6301,-79.8064,1009531,13314,37,9625.50452494469
North Carolina,2021-06-18,35.6301,-79.8064,1009893,13320,37,9628.956060992648
North Carolina,2021-06-19,35.6301,-79.8064,1010113,13340,37,9631.053679585328
North Carolina,2021-06-20,35.6301,-79.8064,1010113,13340,37,9631.053679585328
North Carolina,2021-06-21,35.6301,-79.8064,1010113,13340,37,9631.053679585328
North Carolina,2021-06-22,35.6301,-79.8064,1010889,13368,37,9638.452552439512
North Carolina,2021-06-23,35.6301,-79.8064,1011100,13382,37,9640.464359362491
North Carolina,2021-06-24,35.6301,-79.8064,1011561,13393,37,9644.859823777157
North Carolina,2021-06-25,35.6301,-79.8064,1011955,13408,37,9648.616467984048
North Carolina,2021-06-26,35.6301,-79.8064,1012343,13412,37,9652.31590441114
North Carolina,2021-06-27,35.6301,-79.8064,1012343,13412,37,9652.31590441114
North Carolina,2021-06-28,35.6301,-79.8064,1012343,13412,37,9652.31590441114
North Carolina,2021-06-29,35.6301,-79.8064,1013207,13420,37,9660.553824702396
North Carolina,2021-06-30,35.6301,-79.8064,1013481,13424,37,9663.16631331328
North Carolina,2021-07-01,35.6301,-79.8064,1013689,13437,37,9665.14951634636
North Carolina,2021-07-02,35.6301,-79.8064,1013985,13434,37,9667.971766816512
North Carolina,2021-07-03,35.6301,-79.8064,1014359,13434,37,9671.537718424071
North Carolina,2021-07-04,35.6301,-79.8064,1014359,13434,37,9671.537718424071
North Carolina,2021-07-05,35.6301,-79.8064,1014359,13434,37,9671.537718424071
North Carolina,2021-07-06,35.6301,-79.8064,1014359,13434,37,9671.537718424071
North Carolina,2021-07-07,35.6301,-79.8064,1015847,13455,37,9685.725247814567
North Carolina,2021-07-08,35.6301,-79.8064,1016262,13460,37,9689.68211925076
North Carolina,2021-07-09,35.6301,-79.8064,1016892,13475,37,9695.688936129802
North Carolina,2021-07-10,35.6301,-79.8064,1017435,13483,37,9700.866240201738
North Carolina,2021-07-11,35.6301,-79.8064,1017435,13483,37,9700.866240201738
North Carolina,2021-07-12,35.6301,-79.8064,1017435,13483,37,9700.866240201738
North Carolina,2021-07-13,35.6301,-79.8064,1019298,13499,37,9718.62925582976
North Carolina,2021-07-14,35.6301,-79.8064,1019838,13503,37,9723.777956011794
North Carolina,2021-07-15,35.6301,-79.8064,1020833,13512,37,9733.264912828692
North Carolina,2021-07-16,35.6301,-79.8064,1021853,13519,37,9742.990235394758
North Carolina,2021-07-17,35.6301,-79.8064,1022876,13523,37,9752.744161850726
North Carolina,2021-07-18,35.6301,-79.8064,1022876,13523,37,9752.744161850726
North Carolina,2021-07-19,35.6301,-79.8064,1022876,13523,37,9752.744161850726
North Carolina,2021-07-20,35.6301,-79.8064,1025826,13535,37,9780.871320252583
North Carolina,2021-07-21,35.6301,-79.8064,1026697,13541,37,9789.175982953608
North Carolina,2021-07-22,35.6301,-79.8064,1028131,13550,37,9802.8486423259
North Carolina,2021-07-23,35.6301,-79.8064,1029931,13562,37,9820.010976266018
North Carolina,2021-07-24,35.6301,-79.8064,1031929,13570,37,9839.061166939548
North Carolina,2021-07-25,35.6301,-79.8064,1031929,13570,37,9839.061166939548
North Carolina,2021-07-26,35.6301,-79.8064,1031929,13570,37,9839.061166939548
North Carolina,2021-07-27,35.6301,-79.8064,1037373,13580,37,9890.967692478436
North Carolina,2021-07-28,35.6301,-79.8064,1038976,13590,37,9906.251704315107
North Carolina,2021-07-29,35.6301,-79.8064,1041609,13606,37,9931.35638501751
North Carolina,2021-07-30,35.6301,-79.8064,1044877,13618,37,9962.51555574879
North Carolina,2021-07-31,35.6301,-79.8064,1048076,13635,37,9993.016837012368
North Carolina,2021-08-01,35.6301,-79.8064,1048076,13635,37,9993.016837012368
North Carolina,2021-08-02,35.6301,-79.8064,1048076,13635,37,9993.016837012368
North Carolina,2021-08-03,35.6301,-79.8064,1056699,13670,37,10075.233951215494
North Carolina,2021-08-04,35.6301,-79.8064,1058887,13679,37,10096.095721582702
North Carolina,2021-08-05,35.6301,-79.8064,1062300,13700,37,10128.637413659158
North Carolina,2021-08-06,35.6301,-79.8064,1066631,13724,37,10169.931896045073
North Carolina,2021-08-07,35.6301,-79.8064,1071137,13736,37,10212.894938675166
North Carolina,2021-08-08,35.6301,-79.8064,1071137,13736,37,10212.894938675166
North Carolina,2021-08-09,35.6301,-79.8064,1071137,13736,37,10212.894938675166
North Carolina,2021-08-10,35.6301,-79.8064,1086938,13759,37,10363.551626779496
North Carolina,2021-08-11,35.6301,-79.8064,1089923,13768,37,10392.01249723019
North Carolina,2021-08-12,35.6301,-79.8064,1094886,13790,37,10439.33286575508
North Carolina,2021-08-13,35.6301,-79.8064,1100786,13806,37,10495.587182558796
North Carolina,2021-08-14,35.6301,-79.8064,1107414,13826,37,10558.782709978295
North Carolina,2021-08-15,35.6301,-79.8064,1107414,13826,37,10558.782709978295
North Carolina,2021-08-16,35.6301,-79.8064,1107414,13826,37,10558.782709978295
North Carolina,2021-08-17,35.6301,-79.8064,1122412,13880,37,10701.783090219338
North Carolina,2021-08-18,35.6301,-79.8064,1125987,13895,37,10735.869392350403
North Carolina,2021-08-19,35.6301,-79.8064,1131243,13952,37,10785.983407455547
North Carolina,2021-08-20,35.6301,-79.8064,1138263,14005,37,10852.916509822004
North Carolina,2021-08-21,35.6301,-79.8064,1144894,14059,37,10916.140641131402
North Carolina,2021-08-22,35.6301,-79.8064,1144894,14059,37,10916.140641131402
North Carolina,2021-08-23,35.6301,-79.8064,1144894,14059,37,10916.140641131402
North Carolina,2021-08-24,35.6301,-79.8064,1161818,14120,37,11077.504718688371
North Carolina,2021-08-25,35.6301,-79.8064,1166441,14152,37,11121.583313024572
North Carolina,2021-08-26,35.6301,-79.8064,1172571,14212,37,11180.030594720638
North Carolina,2021-08-27,35.6301,-79.8064,1181191,14272,37,11262.219105033864
North Carolina,2021-08-28,35.6301,-79.8064,1189296,14319,37,11339.497280914224
North Carolina,2021-08-29,35.6301,-79.8064,1189296,14319,37,11339.497280914224
North Carolina,2021-08-30,35.6301,-79.8064,1189296,14319,37,11339.497280914224
North Carolina,2021-08-31,35.6301,-79.8064,1208303,14412,37,11520.721992691895
North Carolina,2021-09-01,35.6301,-79.8064,1213654,14468,37,11571.74179764388
North Carolina,2021-09-02,35.6301,-79.8064,1220902,14529,37,11640.84879564275
North Carolina,2021-09-03,35.6301,-79.8064,1228803,14625,37,11716.181907009895
North Carolina,2021-09-04,35.6301,-79.8064,1237393,14708,37,11798.084378424124
North Carolina,2021-09-05,35.6301,-79.8064,1237393,14708,37,11798.084378424124
North Carolina,2021-09-06,35.6301,-79.8064,1237393,14708,37,11798.084378424124
North Carolina,2021-09-07,35.6301,-79.8064,1237393,14708,37,11798.084378424124
North Carolina,2021-09-08,35.6301,-79.8064,1262581,14831,37,12038.242638026164
North Carolina,2021-09-09,35.6301,-79.8064,1267333,14894,37,12083.551199628071
North Carolina,2021-09-10,35.6301,-79.8064,1273623,15004,37,12143.524022118816
North Carolina,2021-09-11,35.6301,-79.8064,1279500,15075,37,12199.5590424333
North Carolina,2021-09-12,35.6301,-79.8064,1279500,15075,37,12199.5590424333
North Carolina,2021-09-13,35.6301,-79.8064,1279500,15075,37,12199.5590424333
North Carolina,2021-09-14,35.6301,-79.8064,1303390,15247,37,12427.34135233852
North Carolina,2021-09-15,35.6301,-79.8064,1308150,15305,37,12472.726190980164
North Carolina,2021-09-16,35.6301,-79.8064,1315427,15405,37,12542.10969324807
North Carolina,2021-09-17,35.6301,-79.8064,1322587,15520,37,12610.37764380987
North Carolina,2021-09-18,35.6301,-79.8064,1330492,15615,37,12685.748893696886
North Carolina,2021-09-19,35.6301,-79.8064,1330492,15615,37,12685.748893696886
North Carolina,2021-09-20,35.6301,-79.8064,1330492,15615,37,12685.748893696886
North Carolina,2021-09-21,35.6301,-79.8064,1346316,15776,37,12836.624878290448
North Carolina,2021-09-22,35.6301,-79.8064,1350697,15811,37,12878.3960921747
North Carolina,2021-09-23,35.6301,-79.8064,1356985,15941,37,12938.34984540551
North Carolina,2021-09-24,35.6301,-79.8064,1362938,16012,37,12995.109497597465
North Carolina,2021-09-25,35.6301,-79.8064,1368743,16108,37,13050.458024554342
North Carolina,2021-09-26,35.6301,-79.8064,1368743,16108,37,13050.458024554342
North Carolina,2021-09-27,35.6301,-79.8064,1368743,16108,37,13050.458024554342
North Carolina,2021-09-28,35.6301,-79.8064,1382231,16235,37,13179.06111354562
North Carolina,2021-09-29,35.6301,-79.8064,1385700,16285,37,13212.136744900212
North Carolina,2021-09-30,35.6301,-79.8064,1390489,16444,37,13257.79808781089
North Carolina,2021-10-01,35.6301,-79.8064,1395254,16524,37,13303.230599602368
North Carolina,2021-10-02,35.6301,-79.8064,1400217,16605,37,13350.550968127258
North Carolina,2021-10-03,35.6301,-79.8064,1400217,16605,37,13350.550968127258
North Carolina,2021-10-04,35.6301,-79.8064,1400217,16605,37,13350.550968127258
North Carolina,2021-10-05,35.6301,-79.8064,1410902,16719,37,13452.428489321786
North Carolina,2021-10-06,35.6301,-79.8064,1413586,16764,37,13478.019436152495
North Carolina,2021-10-07,35.6301,-79.8064,1417203,16945,37,13512.506192742165
North Carolina,2021-10-08,35.6301,-79.8064,1420984,17019,37,13548.556628646376
North Carolina,2021-10-09,35.6301,-79.8064,1425062,17104,37,13587.438849650707
North Carolina,2021-10-10,35.6301,-79.8064,1425062,17104,37,13587.438849650707
North Carolina,2021-10-11,35.6301,-79.8064,1425062,17104,37,13587.438849650707
North Carolina,2021-10-12,35.6301,-79.8064,1434551,17207,37,13677.912953405026
North Carolina,2021-10-13,35.6301,-79.8064,1436699,17233,37,13698.393338573564
North Carolina,2021-10-14,35.6301,-79.8064,1439938,17330,37,13729.27600503581
North Carolina,2021-10-15,35.6301,-79.8064,1443699,17410,37,13765.135748340688
North Carolina,2021-10-16,35.6301,-79.8064,1446881,17456,37,13795.474940894828
North Carolina,2021-10-17,35.6301,-79.8064,1446881,17456,37,13795.474940894828
North Carolina,2021-10-18,35.6301,-79.8064,1446881,17456,37,13795.474940894828
North Carolina,2021-10-19,35.6301,-79.8064,1453814,17536,37,13861.57853045418
North Carolina,2021-10-20,35.6301,-79.8064,1455188,17575,37,13874.679112028469
North Carolina,2021-10-21,35.6301,-79.8064,1457798,17640,37,13899.56449624164
North Carolina,2021-10-22,35.6301,-79.8064,1460801,17696,37,13928.196990031734
North Carolina,2021-10-23,35.6301,-79.8064,1463410,17765,37,13953.07283961494
North Carolina,2021-10-24,35.6301,-79.8064,1463410,17765,37,13953.07283961494
North Carolina,2021-10-25,35.6301,-79.8064,1463410,17765,37,13953.07283961494
North Carolina,2021-10-26,35.6301,-79.8064,1469155,17867,37,14007.849288773812
North Carolina,2021-10-27,35.6301,-79.8064,1470495,17888,37,14020.625692929232
North Carolina,2021-10-28,35.6301,-79.8064,1472655,17935,37,14041.220493657373
North Carolina,2021-10-29,35.6301,-79.8064,1475148,17977,37,14064.990326164436
North Carolina,2021-10-30,35.6301,-79.8064,1477514,18050,37,14087.549260665724
North Carolina,2021-10-31,35.6301,-79.8064,1477514,18050,37,14087.549260665724
North Carolina,2021-11-01,35.6301,-79.8064,1477514,18050,37,14087.549260665724
North Carolina,2021-11-02,35.6301,-79.8064,1482464,18104,37,14134.745679001046
North Carolina,2021-11-03,35.6301,-79.8064,1483678,18130,37,14146.320719780657
North Carolina,2021-11-04,35.6301,-79.8064,1485455,18191,37,14163.26375723154
North Carolina,2021-11-05,35.6301,-79.8064,1487656,18211,37,14184.249477788317
North Carolina,2021-11-06,35.6301,-79.8064,1489653,18251,37,14203.29013383188
North Carolina,2021-11-07,35.6301,-79.8064,1489653,18251,37,14203.29013383188
North Carolina,2021-11-08,35.6301,-79.8064,1489653,18251,37,14203.29013383188
North Carolina,2021-11-09,35.6301,-79.8064,1494278,18317,37,14247.387797428017
North Carolina,2021-11-10,35.6301,-79.8064,1495521,18336,37,14259.23934247666
North Carolina,2021-11-11,35.6301,-79.8064,1497677,18371,37,14279.796004684937
North Carolina,2021-11-12,35.6301,-79.8064,1497677,18371,37,14279.796004684937
North Carolina,2021-11-13,35.6301,-79.8064,1501801,18411,37,14319.116818667737
North Carolina,2021-11-14,35.6301,-79.8064,1501801,18411,37,14319.116818667737
North Carolina,2021-11-15,35.6301,-79.8064,1501801,18411,37,14319.116818667737
North Carolina,2021-11-16,35.6301,-79.8064,1506576,18437,37,14364.644676758882
North Carolina,2021-11-17,35.6301,-79.8064,1507915,18462,37,14377.411546284337
North Carolina,2021-11-18,35.6301,-79.8064,1510086,18514,37,14398.11122794211
North Carolina,2021-11-19,35.6301,-79.8064,1512478,18562,37,14420.918062822531
North Carolina,2021-11-20,35.6301,-79.8064,1514879,18597,37,14443.810709372656
North Carolina,2021-11-21,35.6301,-79.8064,1514879,18597,37,14443.810709372656
North Carolina,2021-11-22,35.6301,-79.8064,1514879,18597,37,14443.810709372656
North Carolina,2021-11-23,35.6301,-79.8064,1520471,18630,37,14497.12836014662
North Carolina,2021-11-24,35.6301,-79.8064,1521760,18642,37,14509.418498173736
North Carolina,2021-11-25,35.6301,-79.8064,1524078,18676,37,14531.519770436622
North Carolina,2021-11-26,35.6301,-79.8064,1524078,18676,37,14531.519770436622
North Carolina,2021-11-27,35.6301,-79.8064,1524078,18676,37,14531.519770436622
North Carolina,2021-11-28,35.6301,-79.8064,1524078,18676,37,14531.519770436622
North Carolina,2021-11-29,35.6301,-79.8064,1524078,18676,37,14531.519770436622
North Carolina,2021-11-30,35.6301,-79.8064,1532250,18714,37,14609.436766524754
North Carolina,2021-12-01,35.6301,-79.8064,1534005,18740,37,14626.170042116368
North Carolina,2021-12-02,35.6301,-79.8064,1537044,18776,37,14655.145782585265
North Carolina,2021-12-03,35.6301,-79.8064,1540824,18807,37,14691.18668385951
North Carolina,2021-12-04,35.6301,-79.8064,1544544,18825,37,14726.655507335754
North Carolina,2021-12-05,35.6301,-79.8064,1544544,18825,37,14726.655507335754
North Carolina,2021-12-06,35.6301,-79.8064,1544544,18825,37,14726.655507335754
North Carolina,2021-12-07,35.6301,-79.8064,1553112,18860,37,14808.348216890712
North Carolina,2021-12-08,35.6301,-79.8064,1555216,18880,37,14828.409078340715
North Carolina,2021-12-09,35.6301,-79.8064,1558510,18923,37,14859.81614945113
North Carolina,2021-12-10,35.6301,-79.8064,1562663,18955,37,14899.413467702969
North Carolina,2021-12-11,35.6301,-79.8064,1566269,18976,37,14933.795343363
North Carolina,2021-12-12,35.6301,-79.8064,1566269,18976,37,14933.795343363
North Carolina,2021-12-13,35.6301,-79.8064,1566269,18976,37,14933.795343363
North Carolina,2021-12-14,35.6301,-79.8064,1575222,19010,37,15019.15888545515
North Carolina,2021-12-15,35.6301,-79.8064,1577154,19033,37,15037.579790550875
North Carolina,2021-12-16,35.6301,-79.8064,1580909,19070,37,15073.382326075956
North Carolina,2021-12-17,35.6301,-79.8064,1585074,19099,37,15113.094059887391
North Carolina,2021-12-18,35.6301,-79.8064,1589054,19121,37,15151.041887154985
North Carolina,2021-12-19,35.6301,-79.8064,1589054,19121,37,15151.041887154985
North Carolina,2021-12-20,35.6301,-79.8064,1589054,19121,37,15151.041887154985
North Carolina,2021-12-21,35.6301,-79.8064,1599595,19167,37,15251.546421634304
North Carolina,2021-12-22,35.6301,-79.8064,1602489,19183,37,15279.139640758029
North Carolina,2021-12-23,35.6301,-79.8064,1607378,19233,37,15325.754446665378
North Carolina,2021-12-24,35.6301,-79.8064,1607378,19233,37,15325.754446665378
North Carolina,2021-12-25,35.6301,-79.8064,1607378,19233,37,15325.754446665378
North Carolina,2021-12-26,35.6301,-79.8064,1607378,19233,37,15325.754446665378
North Carolina,2021-12-27,35.6301,-79.8064,1607378,19233,37,15325.754446665378
North Carolina,2021-12-28,35.6301,-79.8064,1607378,19233,37,15325.754446665378
North Carolina,2021-12-29,35.6301,-79.8064,1639545,19308,37,15632.454888805238
North Carolina,2021-12-30,35.6301,-79.8064,1648922,19339,37,15721.861114003284
North Carolina,2021-12-31,35.6301,-79.8064,1667493,19399,37,15898.928727115455
North Carolina,2022-01-01,35.6301,-79.8064,1686667,19426,37,16081.745722097572
North Dakota,2021-01-02,47.5289,-99.784,92215,1316,38,12173.550183580865
North Dakota,2021-01-03,47.5289,-99.784,92376,1317,38,12189.428156764148
North Dakota,2021-01-04,47.5289,-99.784,92559,1317,38,12209.111594594666
North Dakota,2021-01-05,47.5289,-99.784,92801,1319,38,12235.22495544982
North Dakota,2021-01-06,47.5289,-99.784,93096,1336,38,12268.55557684283
North Dakota,2021-01-07,47.5289,-99.784,93415,1341,38,12312.90892342093
North Dakota,2021-01-08,47.5289,-99.784,93684,1348,38,12355.425149134848
North Dakota,2021-01-09,47.5289,-99.784,93863,1359,38,12392.43001225622
North Dakota,2021-01-10,47.5289,-99.784,93951,1360,38,12408.176762520634
North Dakota,2021-01-11,47.5289,-99.784,94072,1360,38,12428.909983702111
North Dakota,2021-01-12,47.5289,-99.784,94318,1360,38,12443.869396453309
North Dakota,2021-01-13,47.5289,-99.784,94538,1363,38,12461.978159257384
North Dakota,2021-01-14,47.5289,-99.784,94777,1364,38,12483.892386708692
North Dakota,2021-01-15,47.5289,-99.784,95006,1372,38,12515.779555994131
North Dakota,2021-01-16,47.5289,-99.784,95131,1395,38,12544.779821064429
North Dakota,2021-01-17,47.5289,-99.784,95282,1403,38,12559.870456734492
North Dakota,2021-01-18,47.5289,-99.784,95351,1406,38,12579.55389456501
North Dakota,2021-01-19,47.5289,-99.784,95487,1406,38,12588.739498885918
North Dakota,2021-01-20,47.5289,-99.784,95642,1408,38,12606.717038771125
North Dakota,2021-01-21,47.5289,-99.784,95789,1409,38,12626.531699520512
North Dakota,2021-01-22,47.5289,-99.784,95973,1422,38,12645.82146859442
North Dakota,2021-01-23,47.5289,-99.784,96136,1428,38,12671.541160692965
North Dakota,2021-01-24,47.5289,-99.784,96231,1436,38,12691.880713117833
North Dakota,2021-01-25,47.5289,-99.784,96285,1436,38,12704.609336248232
North Dakota,2021-01-26,47.5289,-99.784,96415,1436,38,12712.08904262383
North Dakota,2021-01-27,47.5289,-99.784,96572,1440,38,12729.410467914684
North Dakota,2021-01-28,47.5289,-99.784,96716,1441,38,12749.618797420682
North Dakota,2021-01-29,47.5289,-99.784,96868,1442,38,12768.51489773798
North Dakota,2021-01-30,47.5289,-99.784,96971,1444,38,12788.592004325108
North Dakota,2021-01-31,47.5289,-99.784,97037,1447,38,12802.2391878876
North Dakota,2021-02-01,47.5289,-99.784,97080,1447,38,12811.162346370767
North Dakota,2021-02-02,47.5289,-99.784,97212,1447,38,12817.854715233145
North Dakota,2021-02-03,47.5289,-99.784,97350,1447,38,12833.207796740948
North Dakota,2021-02-04,47.5289,-99.784,97502,1447,38,12851.447782463894
North Dakota,2021-02-05,47.5289,-99.784,97593,1447,38,12864.307628513166
North Dakota,2021-02-06,47.5289,-99.784,97672,1451,38,12872.312226564243
North Dakota,2021-02-07,47.5289,-99.784,97718,1453,38,12873.755678671814
North Dakota,2021-02-08,47.5289,-99.784,97752,1453,38,12880.18560169645
North Dakota,2021-02-09,47.5289,-99.784,97850,1454,38,12883.991066343684
North Dakota,2021-02-10,47.5289,-99.784,97994,1457,38,12882.810060073853
North Dakota,2021-02-11,47.5289,-99.784,98128,1459,38,12887.927753909787
North Dakota,2021-02-12,47.5289,-99.784,98241,1460,38,12906.167739632734
North Dakota,2021-02-13,47.5289,-99.784,98332,1461,38,12920.995929465056
North Dakota,2021-02-14,47.5289,-99.784,98379,1461,38,12932.149877569016
North Dakota,2021-02-15,47.5289,-99.784,98426,1461,38,12938.186131837045
North Dakota,2021-02-16,47.5289,-99.784,98559,1461,38,12944.222386105068
North Dakota,2021-02-17,47.5289,-99.784,98681,1461,38,12962.331148909145
North Dakota,2021-02-18,47.5289,-99.784,98814,1461,38,12978.07789917356
North Dakota,2021-02-19,47.5289,-99.784,98930,1465,38,12995.530547383283
North Dakota,2021-02-20,47.5289,-99.784,99012,1465,38,13011.146074728827
North Dakota,2021-02-21,47.5289,-99.784,99057,1467,38,13020.987793644086
North Dakota,2021-02-22,47.5289,-99.784,99092,1468,38,13027.417716668722
North Dakota,2021-02-23,47.5289,-99.784,99194,1468,38,13032.010518829176
North Dakota,2021-02-24,47.5289,-99.784,99311,1469,38,13045.657702391669
North Dakota,2021-02-25,47.5289,-99.784,99399,1470,38,13060.748338061732
